0.2841696,0.1206277,0.1492019,0.2916178,0.3722473,0.1158966,0.2469378,0.3240898,0.3270556,0.2684485,0.360037,0.4008883,0.4251513,0.1604203,0.3580059,0.5373542,0.4418646,0.121876,0.2800248,0.3690611,0.4531152,0.4700681,0.4471771,0.4459109,0.2790802,0.3912982,0.2944435,0.4004847,0.3520559,0.1508049,0.2743236,0.272894,0.3163165,0.3095198,0.3542236,0.3763709
0.3207428,0.1158966,0.1725863,0.3915355,0.3908558,0.1135643,0.2593718,0.3146999,0.3340924,0.2832845,0.333649,0.3521809,0.4111809,0.1592132,0.3350416,0.4209518,0.4726109,0.1224124,0.3030997,0.3912118,0.4909573,0.4474731,0.4220507,0.4787752,0.4680808,0.4146872,0.4284612,0.3868482,0.4104429,0.150044,0.2695592,0.296415,0.3900467,0.3292282,0.3875121,0.3941097
0.3596255,0.1167595,0.1805377,0.3802796,0.383312,0.109626,0.2463588,0.3179635,0.3086433,0.2993968,0.4143587,0.3841537,0.4282248,0.1672897,0.3595852,0.4452981,0.4687886,0.1497005,0.3370883,0.3532307,0.5444279,0.5039199,0.4561099,0.4495468,0.360378,0.3286841,0.4013964,0.3925917,0.399371,0.1322903,0.2611543,0.3164445,0.3870915,0.3067402,0.3426891,0.3760638
0.3568057,0.1186126,0.1623754,0.3837489,0.4020715,0.1225367,0.2522191,0.3084422,0.3552631,0.3071693,0.4159659,0.4456539,0.3937033,0.1627957,0.3627346,0.458079,0.4781506,0.1305067,0.3120623,0.337565,0.5199876,0.4367059,0.448013,0.4857688,0.4638139,0.3709443,0.4100537,0.3878153,0.4585057,0.1500214,0.2699635,0.3003493,0.4096021,0.3015489,0.3580977,0.4040034
0.4133433,0.1289952,0.2113753,0.4003592,0.4014389,0.13138,0.2792992,0.3422463,0.3442177,0.3016,0.3826331,0.4697112,0.4275408,0.1718072,0.4054453,0.4309024,0.4792996,0.1506774,0.2967953,0.3426395,0.5050021,0.4636356,0.4866098,0.5724527,0.4094168,0.337018,0.4434272,0.3973067,0.4146065,0.1534218,0.2579117,0.2993832,0.4042273,0.3106677,0.3594677,0.3294367
0.5485427,0.122597,0.1877503,0.4066174,0.3911296,0.1300073,0.2673021,0.3150713,0.371593,0.3394145,0.3643171,0.4375048,0.3964423,0.1670749,0.3530904,0.4331139,0.4552786,0.1342411,0.2735769,0.3421524,0.4410917,0.4404814,0.4820523,0.5168533,0.4122446,0.3341046,0.4637229,0.3765236,0.391389,0.1446796,0.2578648,0.3477488,0.3690921,0.3351469,0.3919788,0.3940031
0.3948425,0.1221097,0.1819869,0.4544201,0.4249191,0.1303674,0.2826626,0.4156224,0.4086168,0.3160973,0.3780658,0.445666,0.4493483,0.1859426,0.3316077,0.4606886,0.4654753,0.1443859,0.2714167,0.3190919,0.3852247,0.3853225,0.4402336,0.5014815,0.3687555,0.3302588,0.3771943,0.3660131,0.3622695,0.1463934,0.2469238,0.3123133,0.3577923,0.3361441,0.3401888,0.3241914
0.1239017,0.1248967,0.1208026,0.1194186,0.1206982,0.1248097,0.1161961,0.1223874,0.1213825,0.124873,0.1156849,0.1269517,0.1508395,0.183329,0.1447027,0.1366503,0.1368668,0.1315161,0.1173238,0.1160371,0.1141578,0.1094515,0.1098863,0.1147696,0.1578569,0.1485795,0.1554127,0.1500721,0.1463711,0.1505454,0.1503848,0.1494053,0.1448715,0.1403874,0.1407373,0.141772
